"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rbl1",4.51600831080137e-42,2.95685435270637,0.752,0.139,8.60706023955632e-38,"Microglia_6","Rbl1"
"Ifi27l2a",5.87140022030847e-42,4.41885724887733,0.527,0.045,1.11903016798859e-37,"Microglia_6","Ifi27l2a"
"Lmf2",6.21947449429688e-42,2.53703584860848,0.767,0.138,1.18536964386804e-37,"Microglia_6","Lmf2"
"Cbfb",7.00110703168701e-42,1.8829845754783,0.961,0.557,1.33434098916923e-37,"Microglia_6","Cbfb"
"Anp32e",7.19592656191959e-42,2.16484689396731,0.907,0.419,1.37147164343626e-37,"Microglia_6","Anp32e"
"Lsm2",8.06086729223328e-42,2.54905464543125,0.705,0.136,1.53632069722674e-37,"Microglia_6","Lsm2"
"Cdk5rap2",8.93183696100824e-42,2.5930512905512,0.69,0.1,1.70231880639856e-37,"Microglia_6","Cdk5rap2"
"Vim",1.08236300812101e-41,3.7281870066841,0.426,0.039,2.06287565717784e-37,"Microglia_6","Vim"
"Tubg1",1.23966071828783e-41,2.72838429973504,0.628,0.106,2.36266936298477e-37,"Microglia_6","Tubg1"
"Rad54l",1.31639701868645e-41,5.87155068465484,0.388,0.005,2.5089210779145e-37,"Microglia_6","Rad54l"
"Cep89",2.55024179070473e-41,3.34807172558215,0.527,0.042,4.86050582890415e-37,"Microglia_6","Cep89"
"Rcc1",2.62565897227453e-41,3.05516697960897,0.612,0.073,5.00424343525803e-37,"Microglia_6","Rcc1"
"Eri2",3.17141244696881e-41,3.05485379593419,0.527,0.046,6.04439498267786e-37,"Microglia_6","Eri2"
"Tagln21",3.19216136109842e-41,2.3056258653457,0.907,0.358,6.08394033811749e-37,"Microglia_6","Tagln2"
"Fam83d",3.55145905512155e-41,9.87608831645631,0.31,0,6.76872581315615e-37,"Microglia_6","Fam83d"
"Milr12",5.22811725011295e-41,2.69574935538152,0.729,0.137,9.96426866699027e-37,"Microglia_6","Milr1"
"Cenpk",9.0436400987994e-41,6.25267650449778,0.364,0.003,1.72362736643018e-36,"Microglia_6","Cenpk"
"Ddx39",1.44699214508456e-40,2.410021741713,0.775,0.142,2.75782232931667e-36,"Microglia_6","Ddx39"
"Ddias",2.87586013780965e-40,5.55389817583404,0.341,0.004,5.48110183665142e-36,"Microglia_6","Ddias"
"Ncapd3",3.28320949169152e-40,2.80609398095324,0.682,0.105,6.25746897021486e-36,"Microglia_6","Ncapd3"
"Dek1",4.10619479897766e-40,2.2493494889125,0.938,0.492,7.82599666737152e-36,"Microglia_6","Dek"
"Lamb2",5.50344708857934e-40,2.79553713945784,0.62,0.06,1.04890198061234e-35,"Microglia_6","Lamb2"
"Blm",5.55759013000883e-40,3.67881447702393,0.426,0.026,1.05922110287838e-35,"Microglia_6","Blm"
"Haus4",1.02369592478969e-39,2.81685574345855,0.558,0.062,1.95106206305668e-35,"Microglia_6","Haus4"
"Rad18",1.10289144920076e-39,4.15079711614148,0.434,0.019,2.10200081303173e-35,"Microglia_6","Rad18"
"Cenpc1",1.51373600453183e-39,2.65785332519034,0.636,0.076,2.88502945103722e-35,"Microglia_6","Cenpc1"
"Ccne2",1.52898900282745e-39,7.50470190056891,0.333,0.002,2.91410014048884e-35,"Microglia_6","Ccne2"
"Dna2",1.64111922701672e-39,3.75954697371691,0.411,0.018,3.12780913477116e-35,"Microglia_6","Dna2"
"Fsbp",1.76950914824471e-39,5.82326493969199,0.295,0.003,3.3725074856396e-35,"Microglia_6","Fsbp"
"Polq",2.87984739785811e-39,6.55155227130168,0.333,0.002,5.48870115557776e-35,"Microglia_6","Polq"
"Phf19",9.74561689297945e-39,7.52013067479392,0.295,0.001,1.85741712363295e-34,"Microglia_6","Phf19"
"E2f7",9.74605439855987e-39,9.98231400919104,0.318,0,1.85750050782152e-34,"Microglia_6","E2f7"
"Kif24",9.74605439855987e-39,5.45367104701918,0.318,0.004,1.85750050782152e-34,"Microglia_6","Kif24"
"Gen1",1.20084013188752e-38,5.03753645045371,0.349,0.007,2.28868120736443e-34,"Microglia_6","Gen1"
"Rfc4",1.30413447797677e-38,3.76925782205607,0.419,0.024,2.48554990157593e-34,"Microglia_6","Rfc4"
"H1fx",2.77202864916975e-38,5.88232527480158,0.279,0.003,5.28320940245263e-34,"Microglia_6","H1fx"
"Cchcr1",4.01283486899491e-38,4.13317394020377,0.364,0.012,7.6480619768174e-34,"Microglia_6","Cchcr1"
"Aaas",5.02689425728542e-38,2.51000614794702,0.667,0.093,9.58075776496028e-34,"Microglia_6","Aaas"
"Banf1",8.4671986536468e-38,2.34006893080509,0.535,0.079,1.61376339139854e-33,"Microglia_6","Banf1"
"Oip5",8.91822073987283e-38,9.42913230455762,0.31,0,1.69972369081236e-33,"Microglia_6","Oip5"
"Tex30",1.01156423982825e-37,2.42619477203257,0.519,0.064,1.92794028468867e-33,"Microglia_6","Tex30"
"Xpo1",2.0240776613753e-37,1.8143631586436,0.946,0.375,3.85768961481519e-33,"Microglia_6","Xpo1"
"Slc25a10",2.46408973864513e-37,2.27293105780272,0.636,0.106,4.69630863288374e-33,"Microglia_6","Slc25a10"
"Rgs12",2.54443549515551e-37,2.75227324704334,0.442,0.036,4.84943961021688e-33,"Microglia_6","Rgs12"
"Trip13",3.75864865272947e-37,4.82816183775501,0.357,0.007,7.1636084672371e-33,"Microglia_6","Trip13"
"Hyls1",6.55000017404204e-37,3.71034835718432,0.403,0.02,1.24836453317067e-32,"Microglia_6","Hyls1"
"Xkr5",8.10635720436068e-37,8.18641647087915,0.302,0.001,1.5449906195791e-32,"Microglia_6","Xkr5"
"Dtl",8.10635720436068e-37,6.79819413705252,0.302,0.002,1.5449906195791e-32,"Microglia_6","Dtl"
"Mcm6",1.17039834972769e-36,3.27465086123724,0.504,0.063,2.230662214746e-32,"Microglia_6","Mcm6"
"Cenph",1.27802768272735e-36,6.74113316028027,0.31,0.002,2.43579296051007e-32,"Microglia_6","Cenph"
"Lbr",1.34111704054522e-36,2.47656142098095,0.829,0.217,2.55603496757513e-32,"Microglia_6","Lbr"
"Skp2",1.63453673521462e-36,3.32073274805357,0.419,0.03,3.11526356364554e-32,"Microglia_6","Skp2"
"Fbxo48",5.63463368575237e-36,3.55885689687854,0.38,0.023,1.07390483416754e-31,"Microglia_6","Fbxo48"
"Brca2",6.01697225983622e-36,3.4728422175275,0.364,0.017,1.14677474300219e-31,"Microglia_6","Brca2"
"Cenpq",6.99415290762895e-36,3.12887254607466,0.45,0.032,1.333015602665e-31,"Microglia_6","Cenpq"
"Jpt1",7.8972378646921e-36,1.6389129054088,0.93,0.585,1.50513456463167e-31,"Microglia_6","Jpt1"
"Jpt2",1.32325813319884e-35,2.3240142190085,0.713,0.159,2.52199767606366e-31,"Microglia_6","Jpt2"
"Snrpd11",1.42516217409504e-35,2.14766794743607,0.76,0.181,2.71621658760773e-31,"Microglia_6","Snrpd1"
"Glipr12",1.639924117543e-35,2.6091480823585,0.628,0.105,3.1255313756252e-31,"Microglia_6","Glipr1"
"Apobec3",2.42990023938606e-35,1.7756293121585,0.891,0.377,4.6311468662459e-31,"Microglia_6","Apobec3"
"Ramp12",3.34746598028943e-35,2.23576634431732,0.798,0.255,6.37993541183362e-31,"Microglia_6","Ramp1"
"Wdhd1",3.74086863054158e-35,4.16141031193554,0.395,0.017,7.12972152294919e-31,"Microglia_6","Wdhd1"
"Topbp1",4.35753998541544e-35,2.67126789088805,0.574,0.08,8.3050354582033e-31,"Microglia_6","Topbp1"
"Mcm2",4.59479477799471e-35,3.376343804054,0.504,0.054,8.75721936738012e-31,"Microglia_6","Mcm2"
"Chtf18",4.75139462069658e-35,4.68108409967265,0.31,0.007,9.05568300758561e-31,"Microglia_6","Chtf18"
"Nup205",5.32711631118334e-35,2.29212763777893,0.605,0.105,1.01529509774843e-30,"Microglia_6","Nup205"
"Mms22l",5.44273877819612e-35,3.56239037067822,0.38,0.02,1.0373315837364e-30,"Microglia_6","Mms22l"
"Rdh11",8.1836208381395e-35,2.09054433412358,0.558,0.089,1.55971629554101e-30,"Microglia_6","Rdh11"
"Sass6",1.38202949148212e-34,2.32612843861612,0.589,0.081,2.63401000781577e-30,"Microglia_6","Sass6"
"Cdc7",2.48703729379549e-34,3.93389019045097,0.349,0.013,4.74004437824482e-30,"Microglia_6","Cdc7"
"Psd3",3.69122346562002e-34,2.7542540197462,0.419,0.033,7.03510280312519e-30,"Microglia_6","Psd3"
"Cenpp",3.81546251677589e-34,5.31279671663594,0.31,0.005,7.27189001072317e-30,"Microglia_6","Cenpp"
"Nxt2",4.37506773381217e-34,2.27937130943043,0.845,0.278,8.33844159387262e-30,"Microglia_6","Nxt2"
"Dsn1",4.64642516795182e-34,2.95678110643221,0.388,0.031,8.85562172759938e-30,"Microglia_6","Dsn1"
"Alg8",5.33095000591317e-34,1.87178941342957,0.628,0.135,1.01602576162699e-29,"Microglia_6","Alg8"
"Tnfaip8l1",5.85065674511879e-34,5.84095322414634,0.256,0.002,1.11507666905219e-29,"Microglia_6","Tnfaip8l1"
"Pola1",5.95865554241863e-34,3.47690820311581,0.403,0.037,1.13566015982957e-29,"Microglia_6","Pola1"
"Rad51b",8.48091559123264e-34,5.33144373721999,0.318,0.004,1.61637770253303e-29,"Microglia_6","Rad51b"
"Tipin",2.07828886251033e-33,2.90890344461713,0.558,0.071,3.96101074305843e-29,"Microglia_6","Tipin"
"Mdm1",2.96522335472272e-33,2.712056651178,0.442,0.04,5.65141919176604e-29,"Microglia_6","Mdm1"
"Myef2",1.10058397441067e-32,2.1562926358122,0.736,0.156,2.0976029968293e-28,"Microglia_6","Myef2"
"Sephs1",1.54272248922114e-32,2.19201997224529,0.659,0.152,2.94027479220657e-28,"Microglia_6","Sephs1"
"Myh101",1.61952771668973e-32,1.9645166851034,0.682,0.161,3.08665787523895e-28,"Microglia_6","Myh10"
"Mphosph9",1.95863584023899e-32,2.41693361553136,0.488,0.07,3.7329640479115e-28,"Microglia_6","Mphosph9"
"Nrm",2.05632476615387e-32,2.01934714486897,0.791,0.232,3.91914937181266e-28,"Microglia_6","Nrm"
"Dnmt1",2.11475236233549e-32,2.22661551716788,0.659,0.164,4.0305065273752e-28,"Microglia_6","Dnmt1"
"Mybl2",2.72418343449871e-32,5.41453303059851,0.287,0.004,5.1920212078111e-28,"Microglia_6","Mybl2"
"Iqgap1",2.7619975747313e-32,2.3504569201263,0.457,0.057,5.26409117768038e-28,"Microglia_6","Iqgap1"
"Pif1",4.55647316668839e-32,9.32311546841193,0.264,0,8.68418220839139e-28,"Microglia_6","Pif1"
"Dhfr",8.86046031281459e-32,4.0561869758565,0.364,0.019,1.68871513101933e-27,"Microglia_6","Dhfr"
"Wdr62",1.83820412361366e-31,3.665809694365,0.326,0.017,3.50343323919527e-27,"Microglia_6","Wdr62"
"Mast2",1.94511561601357e-31,2.11890607054276,0.69,0.167,3.70719585256026e-27,"Microglia_6","Mast2"
"Lin54",3.15674397975386e-31,2.49932590725515,0.55,0.089,6.01643835101288e-27,"Microglia_6","Lin54"
"C2cd5",3.55529725756369e-31,1.90820992224253,0.496,0.074,6.77604104319064e-27,"Microglia_6","C2cd5"
"Bub3",3.62073720978838e-31,1.87274636630519,0.814,0.267,6.90076304813567e-27,"Microglia_6","Bub3"
"Ptgr1",3.80850672574466e-31,2.39802974782722,0.55,0.091,7.25863296859674e-27,"Microglia_6","Ptgr1"
"Ticrr",3.98226150993985e-31,7.62657342026944,0.256,0.001,7.58979221179435e-27,"Microglia_6","Ticrr"
"Fzr1",6.780481621659e-31,2.0153279216661,0.791,0.264,1.29229199227199e-26,"Microglia_6","Fzr1"
"Dcbld2",8.7718150068637e-31,2.43240158255354,0.419,0.045,1.67182022215815e-26,"Microglia_6","Dcbld2"
"Cep295",1.29498421043884e-30,1.87222894197802,0.504,0.091,2.46811040667538e-26,"Microglia_6","Cep295"
"Cdan1",1.3592384508089e-30,1.96866182003574,0.481,0.084,2.59057256339668e-26,"Microglia_6","Cdan1"
"Emp3",1.74891953546562e-30,1.67902634831752,0.628,0.131,3.33326574264393e-26,"Microglia_6","Emp3"
"Lin9",2.41228532785289e-30,2.20989495506335,0.527,0.078,4.59757460635482e-26,"Microglia_6","Lin9"
"Larp7",2.47147410028788e-30,1.70080050789328,0.597,0.142,4.71038248773867e-26,"Microglia_6","Larp7"
"Tpm42",3.06874351763687e-30,2.06662023464229,0.791,0.229,5.8487182702641e-26,"Microglia_6","Tpm4"
"Mis18a",3.13961186896956e-30,2.50228652713271,0.527,0.072,5.98378626106908e-26,"Microglia_6","Mis18a"
"Sdk1",3.23065182961421e-30,2.36500903100147,0.488,0.07,6.15729932206172e-26,"Microglia_6","Sdk1"
"Anp32b",3.50831093521917e-30,2.38150804822136,0.488,0.072,6.68648981143422e-26,"Microglia_6","Anp32b"
"Sacs",4.29215064114938e-30,3.12581457652307,0.326,0.022,8.1804099069666e-26,"Microglia_6","Sacs"
"Eri1",7.57111561198546e-30,2.08658299296594,0.597,0.139,1.44297892448831e-25,"Microglia_6","Eri1"
"Dut",8.45908600190772e-30,3.73199187649703,0.31,0.018,1.61221720110359e-25,"Microglia_6","Dut"
"Txn12",1.03302742080438e-29,2.32064842122051,0.698,0.152,1.96884696131107e-25,"Microglia_6","Txn1"
"Pomt1",1.12262288469077e-29,1.87944911494561,0.504,0.092,2.13960695593213e-25,"Microglia_6","Pomt1"
"Gins1",1.65616729032263e-29,3.13492772282177,0.372,0.035,3.1564892386259e-25,"Microglia_6","Gins1"
"Rfc5",1.75911631264594e-29,3.00769532786805,0.318,0.022,3.35269978027189e-25,"Microglia_6","Rfc5"
"Hist1h1e",2.14420054003352e-29,2.13378465803171,0.907,0.547,4.08663180924988e-25,"Microglia_6","Hist1h1e"
"Impa2",2.62519053604638e-29,3.43546752610223,0.341,0.02,5.0033506426508e-25,"Microglia_6","Impa2"
"Cep72",2.93929255040782e-29,3.95188730477436,0.341,0.015,5.60199767182226e-25,"Microglia_6","Cep72"
"Traip",4.32599454231388e-29,5.83590715090802,0.256,0.002,8.24491299819602e-25,"Microglia_6","Traip"
"Prim2",4.48731590595376e-29,2.65787888194065,0.434,0.048,8.55237538515727e-25,"Microglia_6","Prim2"
"Cmc2",4.64880328989718e-29,2.90071913312971,0.395,0.04,8.86015419021504e-25,"Microglia_6","Cmc2"
"Tmsb102",5.56191404796202e-29,2.12797177226894,0.752,0.219,1.06004519840108e-24,"Microglia_6","Tmsb10"
"Nudc2",7.33244138901456e-29,1.73120167761701,0.876,0.387,1.39749000433229e-24,"Microglia_6","Nudc"
"Cdkn2aipnl",8.21776571130755e-29,1.82526606140831,0.806,0.257,1.56622396691811e-24,"Microglia_6","Cdkn2aipnl"
"Mcm4",1.04343379363507e-28,2.76266637821116,0.442,0.062,1.98868046728908e-24,"Microglia_6","Mcm4"
"Odf2",1.14904656931206e-28,1.74964973151836,0.767,0.274,2.18996785645185e-24,"Microglia_6","Odf2"
"Lig1",1.53559950984346e-28,3.20033168850446,0.426,0.047,2.92669910581065e-24,"Microglia_6","Lig1"
"Dtymk",2.47637800719386e-28,1.87665790134543,0.705,0.174,4.71972884391077e-24,"Microglia_6","Dtymk"
"Cbx3",2.58946348125883e-28,1.71853078065922,0.829,0.3,4.9352584489312e-24,"Microglia_6","Cbx3"
"Tfdp1",4.69749258896695e-28,2.31657655477782,0.62,0.14,8.95295112531211e-24,"Microglia_6","Tfdp1"
"Adgrl1",5.21676953634682e-28,1.8781545486688,0.411,0.069,9.9426410593234e-24,"Microglia_6","Adgrl1"
"Tpst1",6.42212362692671e-28,1.94748591276144,0.465,0.072,1.22399254205596e-23,"Microglia_6","Tpst1"
"Thoc7",7.32199227522178e-28,1.80933873047097,0.744,0.219,1.39549850773452e-23,"Microglia_6","Thoc7"
"Cd44",7.61305842337573e-28,3.45746077208674,0.279,0.012,1.45097280491118e-23,"Microglia_6","Cd44"
"Ssx2ip",7.89923471109288e-28,2.50545836428078,0.419,0.052,1.50551514358719e-23,"Microglia_6","Ssx2ip"
"Vars",8.78283211640834e-28,1.67292940697347,0.791,0.255,1.67391997306627e-23,"Microglia_6","Vars"
"Psmc3ip",1.20731967937406e-27,3.4116115296741,0.287,0.015,2.30103057691902e-23,"Microglia_6","Psmc3ip"
"Cln6",1.30499944776527e-27,2.48570560689887,0.574,0.091,2.48719844749582e-23,"Microglia_6","Cln6"
"Chek2",1.91978626193845e-27,2.28814367814982,0.512,0.063,3.65892063662849e-23,"Microglia_6","Chek2"
"Ddx11",2.00185276060957e-27,2.66822496731381,0.341,0.026,3.81533117644577e-23,"Microglia_6","Ddx11"
"Ppil1",2.13091830768434e-27,2.21298861887209,0.426,0.052,4.06131720261558e-23,"Microglia_6","Ppil1"
"Suv39h2",2.49410385650072e-27,4.44349350569389,0.256,0.007,4.75351254010473e-23,"Microglia_6","Suv39h2"
"Hells",2.98097573992005e-27,3.97820663453845,0.31,0.018,5.68144166271363e-23,"Microglia_6","Hells"
"Kmt5a1",3.38501470109912e-27,1.60422193043076,0.705,0.195,6.45149951882481e-23,"Microglia_6","Kmt5a"
"Nup37",3.48837030030324e-27,2.69733691753586,0.38,0.037,6.64848495534795e-23,"Microglia_6","Nup37"
"Psat12",6.19420338142513e-27,1.61827081050738,0.566,0.135,1.18055322246582e-22,"Microglia_6","Psat1"
"Nes",8.90196103684581e-27,2.4771642093083,0.302,0.028,1.69662475401244e-22,"Microglia_6","Nes"
"Kctd9",1.03561344814471e-26,2.04337936423445,0.357,0.042,1.973775670819e-22,"Microglia_6","Kctd9"
"Zw10",1.10956950286961e-26,1.7468795210767,0.558,0.107,2.11472851551919e-22,"Microglia_6","Zw10"
"Smc1a",1.39218465669504e-26,1.47420635441137,0.829,0.364,2.65336473719507e-22,"Microglia_6","Smc1a"
"Ppp2r5d",1.52809081574627e-26,1.6907733796562,0.698,0.172,2.91238828573081e-22,"Microglia_6","Ppp2r5d"
"Cntln",1.57342069177411e-26,2.31427668055762,0.411,0.047,2.99878249645227e-22,"Microglia_6","Cntln"
"Nup160",1.67713831075593e-26,1.7514368859541,0.488,0.093,3.19645790646972e-22,"Microglia_6","Nup160"
"Rnaseh2b",1.77875270976018e-26,2.17073260708309,0.512,0.074,3.39012478953192e-22,"Microglia_6","Rnaseh2b"
